Script, DateTime, Open, High, Low, Close, Volume, WAP, Count 
CANFINHOM, 20150312, 625.0, 630.0, 609.0, 614.2, 10808, 622.4175, 460 
CANFINHOM, 20150313, 614.2, 618.75, 600.0, 601.7, 12311, 606.62, 554 
CANFINHOM, 20150316, 593.15, 599.9, 575.0, 584.9, 26602, 583.325, 803 
CANFINHOM, 20150317, 585.0, 597.0, 584.55, 588.8, 11999, 590.8725, 548 
CANFINHOM, 20150318, 588.85, 608.5, 586.1, 595.65, 15537, 599.0675, 715 
CANFINHOM, 20150319, 601.1, 608.0, 592.0, 593.7, 7911, 601.0925, 548 
CANFINHOM, 20150320, 594.05, 596.1, 574.05, 577.2, 18343, 581.0875, 586 
CANFINHOM, 20150323, 576.1, 576.1, 561.0, 564.5, 13223, 566.215, 472 
CANFINHOM, 20150324, 566.65, 572.0, 556.0, 559.45, 10863, 563.7175, 359 
CANFINHOM, 20150325, 557.0, 565.0, 557.0, 561.3, 19066, 560.235, 413 
CANFINHOM, 20150326, 562.0, 566.0, 554.0, 556.1, 18090, 559.4525, 381 
CANFINHOM, 20150327, 564.9, 568.1, 554.0, 557.8, 11326, 560.225, 411 
CANFINHOM, 20150330, 558.1, 599.0, 555.0, 589.65, 14610, 574.625, 634 
CANFINHOM, 20150331, 600.0, 613.8, 597.0, 607.4, 25773, 608.23, 838 
CANFINHOM, 20150401, 611.1, 649.95, 611.1, 644.7, 32161, 632.9675, 989 
CANFINHOM, 20150406, 657.0, 670.0, 639.0, 643.35, 26260, 656.34, 1152 
CANFINHOM, 20150407, 648.45, 649.7, 628.0, 641.4, 11296, 641.325, 490 
CANFINHOM, 20150408, 643.0, 652.0, 627.0, 631.1, 10932, 641.3125, 413 
CANFINHOM, 20150409, 632.95, 757.3, 631.3, 748.45, 64625, 703.3925, 2163 
CANFINHOM, 20150410, 762.5, 763.0, 716.5, 730.0, 86717, 736.9175, 2969 
CANFINHOM, 20150413, 734.9, 759.0, 726.2, 739.15, 39731, 741.8825, 1580 
CANFINHOM, 20150415, 740.0, 839.0, 735.0, 783.15, 100030, 799.36, 4123 
CANFINHOM, 20150416, 778.5, 803.65, 751.5, 775.25, 51088, 775.775, 2405 
CANFINHOM, 20150417, 771.0, 787.0, 726.3, 733.85, 25412, 755.6925, 1528 
CANFINHOM, 20150420, 738.0, 751.0, 713.0, 723.05, 26485, 728.2725, 1556 
CANFINHOM, 20150421, 728.95, 764.0, 715.95, 721.4, 27868, 736.435, 1389 
CANFINHOM, 20150422, 720.1, 736.9, 696.0, 713.7, 20032, 717.1925, 1025 
CANFINHOM, 20150423, 722.0, 741.0, 714.0, 718.0, 27578, 727.845, 1263 
CANFINHOM, 20150424, 720.2, 722.3, 677.0, 686.25, 17509, 702.745, 976 
CANFINHOM, 20150427, 691.1, 694.3, 630.0, 659.7, 25301, 656.45, 1083 
CANFINHOM, 20150428, 648.3, 684.3, 648.3, 676.4, 22707, 667.12, 933 
CANFINHOM, 20150429, 681.0, 739.0, 670.05, 712.0, 70174, 718.58, 2623 
CANFINHOM, 20150430, 710.0, 730.9, 706.0, 716.75, 28033, 717.0075, 1228 
CANFINHOM, 20150504, 719.0, 758.25, 719.0, 732.65, 40146, 738.4225, 1484 
CANFINHOM, 20150505, 738.0, 744.0, 710.0, 713.6, 46094, 722.08, 1928 
CANFINHOM, 20150506, 712.0, 712.0, 655.55, 662.4, 37305, 677.4925, 1540 
CANFINHOM, 20150507, 659.0, 659.0, 635.15, 640.3, 24563, 643.33, 1062 
CANFINHOM, 20150508, 650.0, 666.55, 632.85, 648.55, 25328, 649.5175, 1064 
CANFINHOM, 20150511, 660.0, 710.7, 660.0, 702.0, 53232, 690.85, 2192 
CANFINHOM, 20150512, 706.4, 714.9, 677.0, 687.3, 29554, 692.74, 1241 
CANFINHOM, 20150513, 690.0, 724.0, 678.0, 698.6, 33028, 705.57, 1671 
CANFINHOM, 20150514, 702.1, 714.0, 690.3, 696.9, 16429, 701.3375, 686 
CANFINHOM, 20150515, 698.8, 709.95, 695.1, 699.9, 15839, 702.8975, 809 
CANFINHOM, 20150518, 705.85, 751.0, 690.0, 721.3, 37415, 721.4325, 1606 
CANFINHOM, 20150519, 724.95, 738.0, 720.0, 721.75, 22077, 727.8775, 1179 
CANFINHOM, 20150520, 727.0, 729.4, 720.0, 721.5, 13158, 723.84, 589 
CANFINHOM, 20150521, 725.0, 726.45, 710.0, 712.95, 9971, 715.6425, 435 
CANFINHOM, 20150522, 713.1, 723.05, 704.85, 708.1, 11013, 714.0025, 434 
CANFINHOM, 20150525, 711.65, 711.7, 684.85, 688.4, 11040, 693.745, 572 
CANFINHOM, 20150526, 697.9, 697.9, 670.0, 688.1, 10190, 688.33, 552 
CANFINHOM, 20150527, 680.0, 690.0, 675.7, 685.65, 10873, 683.7275, 453 
CANFINHOM, 20150528, 692.0, 701.0, 683.0, 688.85, 7177, 691.6925, 471 
CANFINHOM, 20150529, 690.35, 696.65, 673.6, 681.5, 13667, 684.4125, 634 
CANFINHOM, 20150601, 685.35, 699.0, 679.95, 681.65, 14223, 686.325, 988 
CANFINHOM, 20150602, 684.95, 687.7, 647.0, 653.25, 16177, 666.8475, 680 
CANFINHOM, 20150603, 658.9, 684.0, 641.0, 665.55, 34242, 657.25, 1253 
CANFINHOM, 20150604, 671.8, 683.0, 642.6, 663.1, 12378, 664.625, 783 
CANFINHOM, 20150605, 655.0, 679.0, 650.0, 671.85, 10252, 668.9975, 580 
CANFINHOM, 20150608, 671.1, 673.4, 655.05, 660.35, 6542, 664.9, 483 
CANFINHOM, 20150609, 651.0, 659.05, 643.2, 645.55, 8966, 649.7725, 448 
CANFINHOM, 20150610, 642.35, 670.0, 642.35, 664.25, 14034, 664.0025, 751 
CANFINHOM, 20150611, 667.95, 675.0, 650.0, 657.9, 9864, 659.8875, 541 
CANFINHOM, 20150612, 653.0, 667.9, 648.0, 654.75, 9751, 655.0575, 515 
CANFINHOM, 20150615, 654.05, 683.0, 654.05, 670.15, 20563, 670.6775, 1066 
CANFINHOM, 20150616, 671.85, 682.0, 660.1, 678.3, 12503, 672.1525, 716 
CANFINHOM, 20150617, 677.05, 712.0, 677.05, 701.6, 55453, 697.495, 2041 
CANFINHOM, 20150618, 712.5, 720.0, 706.1, 708.85, 30918, 712.6025, 1050 
CANFINHOM, 20150619, 710.0, 716.4, 698.4, 702.1, 11186, 708.56, 475 
CANFINHOM, 20150622, 707.95, 717.5, 702.0, 714.2, 19725, 709.245, 706 
CANFINHOM, 20150623, 715.0, 723.85, 705.1, 708.5, 20399, 714.0325, 764 
CANFINHOM, 20150624, 702.5, 709.95, 696.0, 700.9, 9963, 703.3325, 462 
CANFINHOM, 20150625, 698.9, 719.05, 695.3, 712.85, 16148, 711.2875, 836 
CANFINHOM, 20150626, 714.9, 764.4, 702.0, 745.3, 49224, 742.525, 2040 
CANFINHOM, 20150629, 730.0, 745.15, 715.05, 736.4, 30034, 727.4025, 1354 
CANFINHOM, 20150630, 743.8, 778.0, 737.2, 771.7, 45344, 757.495, 2371 
CANFINHOM, 20150701, 775.0, 790.15, 762.65, 770.7, 36020, 777.0025, 1735 
CANFINHOM, 20150702, 766.7, 788.8, 754.4, 765.5, 29553, 774.1, 1642 
CANFINHOM, 20150703, 767.05, 782.0, 755.0, 759.3, 13197, 766.6925, 519 
CANFINHOM, 20150706, 751.0, 776.0, 748.0, 761.05, 15935, 764.655, 660 
CANFINHOM, 20150707, 774.4, 777.9, 757.15, 760.6, 18752, 766.885, 810 
CANFINHOM, 20150708, 749.95, 767.9, 740.1, 744.4, 12900, 750.92, 569 
CANFINHOM, 20150709, 747.05, 763.8, 744.85, 751.35, 19339, 752.885, 638 
CANFINHOM, 20150710, 760.5, 790.0, 752.7, 770.05, 23273, 769.6175, 856 
CANFINHOM, 20150713, 772.0, 775.75, 753.25, 768.4, 13868, 767.87, 588 
CANFINHOM, 20150714, 775.55, 775.9, 760.1, 765.0, 16755, 768.485, 461 
CANFINHOM, 20150715, 770.0, 788.8, 770.0, 781.4, 23887, 781.2325, 841 
CANFINHOM, 20150716, 787.9, 808.0, 785.0, 793.45, 24969, 795.31, 946 
CANFINHOM, 20150717, 798.95, 814.0, 797.1, 807.2, 33159, 806.6575, 895 
CANFINHOM, 20150720, 813.85, 818.4, 795.0, 803.7, 21069, 807.965, 715 
CANFINHOM, 20150721, 808.8, 842.0, 792.0, 825.9, 38874, 814.5625, 1577 
CANFINHOM, 20150722, 831.0, 867.0, 820.1, 829.4, 60493, 835.36, 2184 
CANFINHOM, 20150723, 829.0, 863.65, 821.5, 851.2, 51100, 842.1375, 1445 
CANFINHOM, 20150724, 853.0, 858.0, 812.6, 821.45, 37270, 831.0025, 1123 
CANFINHOM, 20150727, 820.0, 832.0, 810.0, 814.65, 14892, 821.515, 554 
CANFINHOM, 20150728, 817.7, 820.7, 795.8, 799.1, 13161, 808.8275, 556 
CANFINHOM, 20150729, 801.5, 806.9, 784.1, 787.95, 10278, 797.2875, 527 
CANFINHOM, 20150730, 789.4, 798.0, 779.0, 786.5, 15578, 790.155, 540 
CANFINHOM, 20150731, 791.95, 821.5, 787.0, 807.45, 28470, 808.285, 1133 
CANFINHOM, 20150803, 812.0, 817.95, 794.05, 800.3, 26043, 806.5325, 838 
CANFINHOM, 20150804, 802.1, 823.0, 793.0, 798.2, 28258, 808.2925, 935 
CANFINHOM, 20150805, 800.0, 817.6, 788.65, 794.3, 20154, 803.0425, 716 
CANFINHOM, 20150806, 799.7, 808.7, 790.0, 796.0, 12952, 798.92, 631 
CANFINHOM, 20150807, 802.45, 829.0, 797.0, 807.75, 33077, 815.9125, 1090 
CANFINHOM, 20150810, 808.0, 818.0, 798.65, 802.05, 13298, 809.0225, 705 
CANFINHOM, 20150811, 805.0, 807.0, 788.55, 790.4, 9677, 798.9225, 502 
CANFINHOM, 20150812, 781.05, 790.0, 751.65, 756.0, 16866, 765.1175, 843 
CANFINHOM, 20150813, 755.95, 790.9, 755.95, 764.4, 14751, 768.855, 817 
CANFINHOM, 20150814, 767.6, 786.0, 766.0, 780.75, 10927, 776.805, 531 
CANFINHOM, 20150817, 781.95, 821.0, 768.05, 813.15, 21689, 798.775, 891 
CANFINHOM, 20150818, 806.05, 833.7, 797.05, 803.05, 21964, 817.34, 862 
CANFINHOM, 20150819, 801.05, 814.0, 797.0, 803.0, 14019, 802.9625, 549 
CANFINHOM, 20150820, 799.9, 807.85, 776.0, 780.65, 15093, 789.39, 747 
CANFINHOM, 20150821, 778.0, 799.0, 765.1, 796.05, 24241, 781.4275, 841 
CANFINHOM, 20150824, 770.05, 774.0, 714.3, 728.2, 29056, 749.2925, 1059 
CANFINHOM, 20150825, 735.0, 764.9, 680.0, 752.0, 32267, 720.925, 1471 
CANFINHOM, 20150826, 762.7, 763.0, 721.35, 725.2, 26857, 728.6475, 904 
CANFINHOM, 20150827, 733.8, 747.0, 724.9, 740.4, 12729, 736.8, 649 
CANFINHOM, 20150828, 764.6, 765.0, 745.05, 760.4, 19782, 756.225, 531 
CANFINHOM, 20150831, 760.4, 785.0, 748.7, 777.65, 25787, 770.885, 1063 
CANFINHOM, 20150901, 774.0, 774.0, 745.0, 764.45, 12182, 757.2025, 708 
CANFINHOM, 20150902, 774.95, 775.0, 731.95, 739.05, 16791, 752.0675, 776 
CANFINHOM, 20150903, 746.0, 769.0, 738.8, 764.9, 10983, 756.515, 583 
CANFINHOM, 20150904, 765.0, 765.0, 720.0, 739.8, 11771, 735.13, 685 
CANFINHOM, 20150907, 749.75, 760.0, 725.0, 743.1, 11217, 736.2625, 663 
CANFINHOM, 20150908, 740.0, 751.8, 722.3, 744.7, 14594, 734.56, 712 
CANFINHOM, 20150909, 758.85, 771.0, 742.4, 763.6, 14818, 758.195, 980 
CANFINHOM, 20150910, 762.4, 809.7, 737.2, 801.9, 38444, 783.3825, 1469 
CANFINHOM, 20150911, 811.85, 818.7, 802.35, 812.95, 26086, 810.9175, 1039 
CANFINHOM, 20150914, 813.0, 824.3, 806.8, 811.8, 11230, 814.67, 580 
CANFINHOM, 20150915, 816.0, 818.0, 803.45, 812.7, 12855, 809.65, 523 
CANFINHOM, 20150916, 814.0, 822.0, 803.75, 818.75, 13719, 812.595, 584 
CANFINHOM, 20150918, 827.0, 840.6, 825.3, 830.55, 20724, 831.74, 847 
CANFINHOM, 20150921, 833.0, 833.0, 818.05, 826.55, 7131, 823.3275, 348 
CANFINHOM, 20150922, 833.0, 834.9, 817.0, 820.15, 9585, 822.135, 497 
CANFINHOM, 20150923, 827.1, 827.1, 809.5, 811.0, 20772, 816.0125, 624 
CANFINHOM, 20150924, 812.0, 897.8, 810.0, 874.25, 31011, 865.3375, 1575 
CANFINHOM, 20150928, 870.05, 903.0, 860.0, 865.45, 37901, 877.4825, 1984 
CANFINHOM, 20150929, 853.95, 921.65, 844.7, 911.1, 71523, 889.99, 2797 
CANFINHOM, 20150930, 921.0, 934.0, 905.1, 913.75, 48398, 916.2475, 2349 
CANFINHOM, 20151001, 922.7, 922.7, 875.0, 879.7, 21873, 891.6875, 1097 
CANFINHOM, 20151005, 890.0, 924.8, 884.0, 912.5, 24169, 908.7675, 1138 
CANFINHOM, 20151006, 919.0, 958.6, 912.05, 948.85, 40510, 936.175, 1463 
CANFINHOM, 20151007, 955.0, 959.35, 941.5, 948.3, 34242, 949.25, 1376 
CANFINHOM, 20151008, 949.0, 994.4, 935.55, 965.9, 41329, 970.69, 1766 
CANFINHOM, 20151009, 979.7, 1003.0, 972.1, 992.8, 44858, 988.9425, 1724 
CANFINHOM, 20151012, 994.0, 1009.0, 968.7, 981.1, 33635, 987.875, 1442 
CANFINHOM, 20151013, 980.1, 989.9, 963.0, 976.35, 22701, 973.1825, 1404 
CANFINHOM, 20151014, 975.0, 980.0, 964.0, 968.2, 8500, 969.235, 686 
CANFINHOM, 20151015, 969.3, 1016.8, 966.15, 1000.0, 30165, 994.745, 2025 
CANFINHOM, 20151016, 1007.0, 1008.0, 985.6, 995.55, 22601, 995.955, 1403 
CANFINHOM, 20151019, 1000.55, 1000.55, 965.0, 974.55, 17012, 982.16, 816 
CANFINHOM, 20151020, 982.7, 1026.55, 962.0, 992.35, 82801, 998.7475, 3570 
CANFINHOM, 20151021, 1009.8, 1025.0, 986.2, 996.55, 34248, 1004.8275, 1581 
CANFINHOM, 20151023, 1006.0, 1011.9, 991.0, 993.8, 15104, 997.135, 927 
CANFINHOM, 20151026, 994.0, 996.0, 969.65, 986.2, 7151, 983.3375, 626 
CANFINHOM, 20151027, 990.0, 998.0, 972.0, 985.0, 12430, 985.92, 802 
CANFINHOM, 20151028, 989.9, 998.0, 976.0, 980.65, 9704, 986.595, 732 
CANFINHOM, 20151029, 987.9, 987.9, 964.35, 971.75, 12766, 977.1975, 664 
CANFINHOM, 20151030, 969.05, 988.7, 935.55, 955.35, 11348, 962.52, 993 
CANFINHOM, 20151102, 960.8, 960.8, 921.0, 929.1, 12559, 936.9625, 739 
CANFINHOM, 20151103, 932.1, 964.95, 932.1, 946.35, 9816, 947.325, 646 
CANFINHOM, 20151104, 960.0, 970.0, 951.1, 956.9, 15421, 959.6, 909 
CANFINHOM, 20151105, 964.8, 964.8, 932.1, 940.3, 5525, 947.5025, 411 
CANFINHOM, 20151106, 942.0, 958.0, 926.0, 928.95, 5209, 935.0825, 437 
CANFINHOM, 20151109, 928.95, 950.0, 900.0, 945.2, 14441, 932.7125, 737 
CANFINHOM, 20151110, 951.8, 956.75, 931.0, 934.95, 6192, 939.7925, 417 
CANFINHOM, 20151111, 957.0, 957.0, 935.0, 948.85, 3586, 947.4825, 197 
CANFINHOM, 20151113, 935.0, 968.8, 930.0, 959.05, 12320, 953.2, 519 
CANFINHOM, 20151116, 950.0, 980.0, 946.0, 977.3, 11949, 967.1925, 740 
CANFINHOM, 20151117, 976.0, 985.0, 962.65, 966.1, 6245, 974.54, 695 
CANFINHOM, 20151118, 961.0, 975.0, 950.0, 958.7, 9669, 961.55, 758 
CANFINHOM, 20151119, 960.0, 974.0, 956.05, 967.4, 3036, 967.66, 357 
CANFINHOM, 20151120, 969.95, 996.0, 965.05, 988.2, 10713, 982.2625, 552 
CANFINHOM, 20151123, 988.95, 1014.15, 985.95, 1000.15, 15208, 1001.3775, 701 
CANFINHOM, 20151124, 1017.45, 1018.0, 985.0, 990.05, 5502, 993.47, 336 
CANFINHOM, 20151126, 993.95, 1000.0, 974.5, 981.95, 6605, 983.795, 424 
CANFINHOM, 20151127, 993.85, 993.85, 972.05, 979.45, 4743, 978.72, 285 
CANFINHOM, 20151130, 978.0, 987.0, 960.0, 967.05, 6603, 973.78, 396 
CANFINHOM, 20151201, 967.0, 977.0, 962.05, 966.55, 4541, 969.6925, 354 
CANFINHOM, 20151202, 963.0, 1002.95, 963.0, 989.85, 12411, 984.905, 681 
CANFINHOM, 20151203, 998.65, 999.0, 965.0, 976.75, 6201, 983.775, 401 
CANFINHOM, 20151204, 980.0, 980.0, 960.0, 964.4, 6894, 966.8175, 615 
CANFINHOM, 20151207, 964.4, 985.0, 956.05, 983.2, 13404, 975.1475, 515 
CANFINHOM, 20151208, 965.0, 992.0, 965.0, 983.45, 8026, 983.04, 504 
CANFINHOM, 20151209, 968.05, 997.0, 946.0, 988.15, 16170, 975.1075, 1003 
CANFINHOM, 20151210, 991.05, 995.0, 971.35, 979.9, 6091, 978.3025, 545 
CANFINHOM, 20151211, 995.0, 995.0, 971.05, 985.7, 10071, 982.725, 547 
CANFINHOM, 20151214, 960.05, 985.95, 960.05, 980.45, 5729, 978.7725, 336 
CANFINHOM, 20151215, 979.0, 997.8, 970.05, 991.05, 5294, 988.0775, 463 
CANFINHOM, 20151216, 1007.85, 1019.0, 981.5, 986.25, 10606, 999.3625, 614 
CANFINHOM, 20151217, 1002.0, 1004.85, 981.0, 992.5, 11869, 986.395, 456 
CANFINHOM, 20151218, 995.0, 1054.35, 991.2, 1033.0, 32363, 1024.64, 1547 
CANFINHOM, 20151221, 1033.0, 1055.0, 1033.0, 1048.5, 20786, 1045.5075, 1074 
CANFINHOM, 20151222, 1038.45, 1087.95, 1035.35, 1073.15, 23761, 1065.3775, 1303 
CANFINHOM, 20151223, 1061.0, 1112.7, 1061.0, 1097.35, 32734, 1095.3475, 3107 
CANFINHOM, 20151224, 1106.95, 1119.0, 1088.05, 1100.1, 14593, 1099.4875, 712 
CANFINHOM, 20151228, 1101.0, 1108.0, 1090.05, 1092.2, 15134, 1095.7925, 505 
CANFINHOM, 20151229, 1081.45, 1116.65, 1081.25, 1095.25, 25027, 1099.455, 695 
CANFINHOM, 20151230, 1095.0, 1108.0, 1078.0, 1084.9, 11378, 1092.9025, 614 
CANFINHOM, 20151231, 1105.0, 1105.0, 1075.0, 1078.7, 7932, 1084.535, 410 
CANFINHOM, 20160104, 1105.0, 1105.0, 1060.2, 1071.65, 12695, 1076.21, 725 
CANFINHOM, 20160105, 1071.0, 1094.45, 1064.55, 1068.65, 9952, 1074.985, 439 
CANFINHOM, 20160106, 1081.45, 1081.45, 1058.15, 1067.15, 5816, 1071.835, 400 
CANFINHOM, 20160107, 1056.6, 1065.0, 1021.4, 1025.1, 10908, 1038.075, 714 
CANFINHOM, 20160108, 1040.0, 1050.95, 1035.45, 1047.6, 7022, 1044.845, 467 
CANFINHOM, 20160111, 1030.5, 1060.0, 1018.2, 1039.15, 7200, 1040.36, 648 
CANFINHOM, 20160112, 1037.0, 1037.0, 1003.0, 1012.8, 10384, 1015.58, 699 
CANFINHOM, 20160113, 1020.0, 1020.0, 920.3, 988.85, 19303, 981.16, 1039 
CANFINHOM, 20160114, 957.2, 979.9, 950.0, 958.25, 14860, 962.3875, 774 
CANFINHOM, 20160115, 964.75, 975.0, 948.85, 951.65, 8567, 955.3, 593 
CANFINHOM, 20160118, 950.0, 995.0, 898.0, 899.95, 47722, 910.525, 1045 
CANFINHOM, 20160119, 901.0, 926.0, 871.0, 877.4, 20318, 890.31, 758 
CANFINHOM, 20160120, 878.0, 895.0, 845.0, 877.25, 12443, 862.0875, 760 
CANFINHOM, 20160121, 902.55, 916.5, 886.0, 900.8, 12304, 900.8825, 650 
CANFINHOM, 20160122, 917.0, 1057.0, 908.6, 1022.2, 78352, 1001.07, 3525 
CANFINHOM, 20160125, 1024.0, 1043.95, 991.2, 1031.05, 37858, 1016.295, 1780 
