Script, DateTime, Open, High, Low, Close, Volume, WAP, Count 
CANFINHOM, 2016-01-18 10:04:00, 926.75, 946.45, 926.75, 940.0, 158, 932.865, 11 
CANFINHOM, 2016-01-18 10:06:00, 939.95, 939.95, 935.0, 935.0, 360, 935.07, 9 
CANFINHOM, 2016-01-18 10:08:00, 939.7, 940.1, 939.7, 940.0, 187, 939.99, 10 
CANFINHOM, 2016-01-18 10:10:00, 943.45, 943.45, 940.0, 940.0, 316, 940.075, 3 
CANFINHOM, 2016-01-18 10:12:00, 937.45, 937.45, 933.55, 933.55, 164, 934.47, 7 
CANFINHOM, 2016-01-18 10:14:00, 935.0, 935.0, 930.0, 930.0, 156, 931.86, 5 
CANFINHOM, 2016-01-18 10:16:00, 930.05, 930.05, 930.0, 930.0, 134, 930.0, 3 
CANFINHOM, 2016-01-18 10:18:00, 930.0, 933.35, 929.85, 931.0, 1168, 930.045, 8 
CANFINHOM, 2016-01-18 10:20:00, 930.0, 931.05, 930.0, 931.0, 472, 930.04, 5 
CANFINHOM, 2016-01-18 10:22:00, 930.1, 930.1, 930.0, 930.0, 16, 930.075, 3 
CANFINHOM, 2016-01-18 10:24:00, 928.1, 930.0, 927.55, 930.0, 244, 929.595, 10 
CANFINHOM, 2016-01-18 10:26:00, 930.0, 930.0, 930.0, 930.0, 36, 930.0, 3 
CANFINHOM, 2016-01-18 10:28:00, 930.0, 930.0, 930.0, 930.0, 35, 930.0, 3 
CANFINHOM, 2016-01-18 10:30:00, 929.05, 930.0, 929.0, 929.0, 447, 929.225, 3 
CANFINHOM, 2016-01-18 10:32:00, 928.05, 928.05, 927.0, 927.0, 53, 927.35, 7 
CANFINHOM, 2016-01-18 10:34:00, 927.0, 927.0, 927.0, 927.0, 77, 927.0, 2 
CANFINHOM, 2016-01-18 10:36:00, 928.95, 929.0, 927.0, 927.0, 326, 928.85, 5 
CANFINHOM, 2016-01-18 10:38:00, 927.0, 927.0, 927.0, 927.0, 45, 927.0, 6 
CANFINHOM, 2016-01-18 10:40:00, 927.0, 927.0, 927.0, 927.0, 15, 927.0, 2 
CANFINHOM, 2016-01-18 10:42:00, 927.0, 927.0, 927.0, 927.0, 10, 927.0, 1 
CANFINHOM, 2016-01-18 10:44:00, 926.0, 927.0, 926.0, 927.0, 262, 926.8, 6 
CANFINHOM, 2016-01-18 10:46:00, 927.0, 927.0, 927.0, 927.0, 52, 927.0, 4 
CANFINHOM, 2016-01-18 10:48:00, 926.0, 927.0, 926.0, 927.0, 427, 926.145, 6 
CANFINHOM, 2016-01-18 10:50:00, 927.0, 927.0, 926.0, 926.0, 31, 926.97, 2 
CANFINHOM, 2016-01-18 10:52:00, 927.0, 927.0, 927.0, 927.0, 16, 927.0, 3 
CANFINHOM, 2016-01-18 10:54:00, 927.0, 927.0, 927.0, 927.0, 22, 927.0, 2 
CANFINHOM, 2016-01-18 10:56:00, 927.0, 927.0, 925.0, 925.0, 13, 926.54, 2 
CANFINHOM, 2016-01-18 10:58:00, 925.0, 925.1, 925.0, 925.1, 65, 925.0, 2 
CANFINHOM, 2016-01-18 11:00:00, 927.0, 927.0, 927.0, 927.0, 50, 927.0, 3 
CANFINHOM, 2016-01-18 11:02:00, 927.0, 927.0, 927.0, 927.0, 12, 927.0, 2 
CANFINHOM, 2016-01-18 11:04:00, 927.0, 927.0, 925.0, 925.0, 155, 926.94, 4 
CANFINHOM, 2016-01-18 11:06:00, 925.0, 926.95, 925.0, 926.95, 15, 926.3, 2 
CANFINHOM, 2016-01-18 11:08:00, 926.95, 926.95, 926.95, 926.95, 2, 926.95, 2 
CANFINHOM, 2016-01-18 11:10:00, 926.95, 930.0, 926.95, 930.0, 213, 928.125, 7 
CANFINHOM, 2016-01-18 11:12:00, 930.0, 930.0, 930.0, 930.0, 55, 930.0, 4 
CANFINHOM, 2016-01-18 11:14:00, 927.15, 927.15, 927.15, 927.15, 7, 927.15, 1 
CANFINHOM, 2016-01-18 11:16:00, 927.15, 928.45, 927.15, 928.45, 6, 927.94, 3 
CANFINHOM, 2016-01-18 11:18:00, 928.45, 930.0, 927.25, 927.25, 26, 928.285, 4 
CANFINHOM, 2016-01-18 11:20:00, 927.2, 927.2, 927.0, 927.0, 87, 927.175, 2 
CANFINHOM, 2016-01-18 11:22:00, 925.0, 925.15, 925.0, 925.15, 59, 925.125, 2 
CANFINHOM, 2016-01-18 11:24:00, 925.15, 925.15, 925.0, 925.0, 35, 925.13, 4 
CANFINHOM, 2016-01-18 11:26:00, 925.15, 925.15, 925.15, 925.15, 5, 925.15, 1 
CANFINHOM, 2016-01-18 11:28:00, 925.15, 925.15, 925.15, 925.15, 9, 925.15, 2 
CANFINHOM, 2016-01-18 11:30:00, 925.15, 925.15, 925.15, 925.15, 0, 925.15, 0 
CANFINHOM, 2016-01-18 11:32:00, 925.15, 925.15, 925.0, 925.0, 86, 925.1, 4 
CANFINHOM, 2016-01-18 11:34:00, 925.0, 925.15, 925.0, 925.15, 26, 925.12, 2 
CANFINHOM, 2016-01-18 11:36:00, 925.15, 925.15, 925.0, 925.15, 44, 925.115, 4 
CANFINHOM, 2016-01-18 11:38:00, 925.15, 925.15, 925.15, 925.15, 0, 925.15, 0 
CANFINHOM, 2016-01-18 11:40:00, 925.15, 925.15, 925.0, 925.0, 40, 925.035, 3 
CANFINHOM, 2016-01-18 11:42:00, 925.15, 925.15, 925.15, 925.15, 11, 925.15, 1 
CANFINHOM, 2016-01-18 11:44:00, 925.15, 925.15, 925.15, 925.15, 0, 925.15, 0 
CANFINHOM, 2016-01-18 11:46:00, 925.0, 925.0, 925.0, 925.0, 49, 925.0, 3 
CANFINHOM, 2016-01-18 11:48:00, 925.0, 925.0, 925.0, 925.0, 0, 925.0, 0 
CANFINHOM, 2016-01-18 11:50:00, 925.0, 925.0, 925.0, 925.0, 0, 925.0, 0 
CANFINHOM, 2016-01-18 11:52:00, 925.0, 925.0, 925.0, 925.0, 38, 925.0, 2 
CANFINHOM, 2016-01-18 11:54:00, 925.0, 925.0, 925.0, 925.0, 10, 925.0, 1 
CANFINHOM, 2016-01-18 11:56:00, 925.0, 925.0, 925.0, 925.0, 20, 925.0, 1 
CANFINHOM, 2016-01-18 11:58:00, 925.0, 925.15, 925.0, 925.15, 27, 925.11, 3 
CANFINHOM, 2016-01-18 12:00:00, 925.15, 925.15, 925.15, 925.15, 45, 925.15, 2 
CANFINHOM, 2016-01-18 12:02:00, 925.0, 925.0, 925.0, 925.0, 7, 925.0, 1 
CANFINHOM, 2016-01-18 12:04:00, 925.0, 925.0, 925.0, 925.0, 0, 925.0, 0 
CANFINHOM, 2016-01-18 12:06:00, 925.15, 930.0, 925.15, 930.0, 106, 929.955, 6 
CANFINHOM, 2016-01-18 12:08:00, 930.0, 930.0, 930.0, 930.0, 0, 930.0, 0 
CANFINHOM, 2016-01-18 12:10:00, 930.0, 930.0, 930.0, 930.0, 0, 930.0, 0 
CANFINHOM, 2016-01-18 12:12:00, 928.75, 928.95, 927.45, 928.95, 34, 928.065, 8 
CANFINHOM, 2016-01-18 12:14:00, 929.0, 929.0, 929.0, 929.0, 39, 929.0, 1 
CANFINHOM, 2016-01-18 12:16:00, 928.9, 929.5, 927.0, 929.5, 4, 928.6, 4 
CANFINHOM, 2016-01-18 12:18:00, 929.9, 929.9, 927.5, 927.5, 5, 929.42, 2 
CANFINHOM, 2016-01-18 12:20:00, 927.5, 927.5, 927.5, 927.5, 0, 927.5, 0 
CANFINHOM, 2016-01-18 12:22:00, 927.5, 929.0, 927.5, 929.0, 12, 928.125, 2 
CANFINHOM, 2016-01-18 12:24:00, 927.0, 927.0, 927.0, 927.0, 310, 927.0, 1 
CANFINHOM, 2016-01-18 12:26:00, 927.0, 927.0, 927.0, 927.0, 0, 927.0, 0 
CANFINHOM, 2016-01-18 12:28:00, 925.0, 925.0, 925.0, 925.0, 17, 925.0, 1 
CANFINHOM, 2016-01-18 12:30:00, 925.0, 925.0, 925.0, 925.0, 25, 925.0, 4 
CANFINHOM, 2016-01-18 12:32:00, 925.5, 925.5, 925.5, 925.5, 2, 925.5, 1 
CANFINHOM, 2016-01-18 12:34:00, 926.0, 926.0, 926.0, 926.0, 10, 926.0, 1 
CANFINHOM, 2016-01-18 12:36:00, 926.0, 926.0, 926.0, 926.0, 0, 926.0, 0 
CANFINHOM, 2016-01-18 12:38:00, 926.0, 926.0, 926.0, 926.0, 5, 926.0, 2 
CANFINHOM, 2016-01-18 12:40:00, 926.0, 926.0, 926.0, 926.0, 0, 926.0, 0 
CANFINHOM, 2016-01-18 12:42:00, 927.0, 927.0, 925.0, 925.0, 57, 926.405, 2 
CANFINHOM, 2016-01-18 12:44:00, 925.0, 925.0, 925.0, 925.0, 18, 925.0, 1 
CANFINHOM, 2016-01-18 12:46:00, 925.1, 925.1, 924.0, 924.0, 51, 924.53, 9 
CANFINHOM, 2016-01-18 12:48:00, 924.0, 924.0, 924.0, 924.0, 34, 924.0, 9 
CANFINHOM, 2016-01-18 12:50:00, 924.0, 925.0, 924.0, 924.0, 49, 924.205, 9 
CANFINHOM, 2016-01-18 12:52:00, 924.0, 925.1, 924.0, 924.0, 41, 924.135, 8 
CANFINHOM, 2016-01-18 12:54:00, 924.0, 925.1, 924.0, 924.9, 55, 924.365, 10 
CANFINHOM, 2016-01-18 12:56:00, 924.25, 925.95, 924.2, 924.2, 53, 924.75, 13 
CANFINHOM, 2016-01-18 12:58:00, 924.2, 925.95, 924.0, 924.0, 120, 924.265, 10 
CANFINHOM, 2016-01-18 13:00:00, 924.0, 927.0, 924.0, 927.0, 56, 924.805, 9 
CANFINHOM, 2016-01-18 13:02:00, 925.5, 925.95, 924.0, 924.0, 54, 924.77, 12 
CANFINHOM, 2016-01-18 13:04:00, 924.0, 927.0, 923.0, 923.0, 100, 923.68, 13 
CANFINHOM, 2016-01-18 13:06:00, 923.0, 923.05, 923.0, 923.0, 113, 923.005, 11 
CANFINHOM, 2016-01-18 13:08:00, 923.0, 924.5, 923.0, 923.0, 111, 923.015, 9 
CANFINHOM, 2016-01-18 13:10:00, 923.0, 923.0, 923.0, 923.0, 136, 923.0, 8 
CANFINHOM, 2016-01-18 13:12:00, 923.0, 925.45, 922.0, 923.45, 104, 922.815, 12 
CANFINHOM, 2016-01-18 13:14:00, 924.45, 924.45, 922.0, 922.0, 123, 922.125, 13 
CANFINHOM, 2016-01-18 13:16:00, 922.0, 922.0, 922.0, 922.0, 220, 922.0, 10 
CANFINHOM, 2016-01-18 13:18:00, 922.0, 925.0, 922.0, 925.0, 159, 922.76, 10 
CANFINHOM, 2016-01-18 13:20:00, 922.5, 923.45, 921.45, 922.0, 111, 922.02, 11 
CANFINHOM, 2016-01-18 13:22:00, 922.0, 924.0, 922.0, 922.0, 121, 922.2, 11 
CANFINHOM, 2016-01-18 13:24:00, 922.0, 926.0, 922.0, 926.0, 179, 922.175, 10 
CANFINHOM, 2016-01-18 13:26:00, 922.5, 923.95, 921.0, 921.0, 137, 922.375, 19 
CANFINHOM, 2016-01-18 13:28:00, 921.0, 921.0, 921.0, 921.0, 103, 921.0, 8 
CANFINHOM, 2016-01-18 13:30:00, 921.0, 921.0, 921.0, 921.0, 4, 921.0, 1 
CANFINHOM, 2016-01-18 13:32:00, 923.0, 923.0, 923.0, 923.0, 3, 923.0, 1 
CANFINHOM, 2016-01-18 13:34:00, 923.0, 923.0, 923.0, 923.0, 0, 923.0, 0 
CANFINHOM, 2016-01-18 13:36:00, 923.0, 923.0, 923.0, 923.0, 10, 923.0, 1 
CANFINHOM, 2016-01-18 13:38:00, 922.0, 923.0, 922.0, 923.0, 20, 922.75, 2 
CANFINHOM, 2016-01-18 13:40:00, 922.0, 925.05, 918.15, 922.55, 58, 921.325, 6 
CANFINHOM, 2016-01-18 13:42:00, 925.9, 925.9, 924.9, 924.9, 2, 925.4, 2 
CANFINHOM, 2016-01-18 13:44:00, 924.9, 924.9, 924.9, 924.9, 0, 924.9, 0 
CANFINHOM, 2016-01-18 13:46:00, 924.9, 924.9, 924.9, 924.9, 3, 924.9, 1 
CANFINHOM, 2016-01-18 13:48:00, 924.55, 924.9, 924.55, 924.85, 49, 924.805, 3 
CANFINHOM, 2016-01-18 13:50:00, 927.0, 927.0, 927.0, 927.0, 27, 927.0, 2 
CANFINHOM, 2016-01-18 13:52:00, 925.15, 925.15, 925.15, 925.15, 1, 925.15, 1 
CANFINHOM, 2016-01-18 13:54:00, 925.4, 925.4, 922.55, 922.55, 9, 924.9, 4 
CANFINHOM, 2016-01-18 13:56:00, 922.55, 922.55, 920.05, 921.0, 37, 921.4, 6 
CANFINHOM, 2016-01-18 13:58:00, 920.1, 920.1, 917.8, 917.8, 41, 918.555, 3 
CANFINHOM, 2016-01-18 14:00:00, 917.8, 917.8, 917.8, 917.8, 47, 917.8, 1 
CANFINHOM, 2016-01-18 14:02:00, 915.0, 916.05, 914.05, 916.05, 56, 915.0, 4 
CANFINHOM, 2016-01-18 14:04:00, 916.0, 918.45, 915.0, 918.45, 600, 915.345, 7 
CANFINHOM, 2016-01-18 14:06:00, 915.0, 917.95, 914.5, 914.5, 190, 915.155, 6 
CANFINHOM, 2016-01-18 14:08:00, 915.1, 915.1, 914.0, 914.95, 824, 914.56, 8 
CANFINHOM, 2016-01-18 14:10:00, 914.95, 914.95, 912.85, 912.85, 147, 913.765, 10 
CANFINHOM, 2016-01-18 14:12:00, 912.85, 912.85, 912.0, 912.0, 343, 912.42, 3 
CANFINHOM, 2016-01-18 14:14:00, 912.0, 916.0, 912.0, 912.0, 312, 912.245, 3 
CANFINHOM, 2016-01-18 14:16:00, 912.0, 912.0, 910.0, 910.0, 285, 910.02, 10 
CANFINHOM, 2016-01-18 14:18:00, 911.15, 911.15, 907.35, 909.0, 344, 908.3, 14 
CANFINHOM, 2016-01-18 14:20:00, 909.0, 911.15, 909.0, 911.15, 734, 909.7, 8 
CANFINHOM, 2016-01-18 14:22:00, 910.5, 910.5, 909.95, 909.95, 588, 910.0, 6 
CANFINHOM, 2016-01-18 14:24:00, 909.0, 909.95, 905.15, 909.95, 109, 907.44, 12 
CANFINHOM, 2016-01-18 14:26:00, 909.5, 909.5, 901.1, 902.05, 184, 902.835, 17 
CANFINHOM, 2016-01-18 14:28:00, 902.0, 902.0, 900.0, 901.0, 287, 900.67, 12 
CANFINHOM, 2016-01-18 14:30:00, 900.0, 914.7, 900.0, 912.0, 67, 900.62, 4 
CANFINHOM, 2016-01-18 14:32:00, 904.0, 904.0, 900.0, 900.0, 407, 900.465, 8 
CANFINHOM, 2016-01-18 14:34:00, 900.0, 901.0, 900.0, 900.0, 1658, 900.005, 16 
CANFINHOM, 2016-01-18 14:36:00, 899.95, 900.0, 899.95, 900.0, 598, 900.0, 9 
CANFINHOM, 2016-01-18 14:38:00, 899.25, 901.1, 899.25, 899.25, 288, 899.755, 10 
CANFINHOM, 2016-01-18 14:40:00, 900.0, 900.0, 900.0, 900.0, 428, 900.0, 3 
CANFINHOM, 2016-01-18 14:42:00, 900.95, 901.45, 900.0, 901.45, 336, 900.115, 8 
CANFINHOM, 2016-01-18 14:44:00, 901.45, 901.45, 901.45, 901.45, 0, 901.45, 0 
CANFINHOM, 2016-01-18 14:46:00, 900.0, 901.75, 900.0, 900.0, 508, 900.005, 12 
CANFINHOM, 2016-01-18 14:48:00, 900.0, 900.0, 900.0, 900.0, 130, 900.0, 6 
CANFINHOM, 2016-01-18 14:50:00, 900.95, 900.95, 900.0, 900.0, 1065, 900.08, 10 
CANFINHOM, 2016-01-18 14:52:00, 900.0, 902.1, 899.1, 902.1, 5411, 900.0, 23 
CANFINHOM, 2016-01-18 14:54:00, 902.05, 905.0, 900.0, 902.5, 1155, 900.45, 11 
CANFINHOM, 2016-01-18 14:56:00, 900.0, 902.0, 899.1, 899.1, 1177, 899.855, 16 
CANFINHOM, 2016-01-18 14:58:00, 899.1, 900.0, 898.0, 899.0, 3746, 899.0, 14 
CANFINHOM, 2016-01-18 15:00:00, 900.0, 900.0, 899.0, 899.05, 993, 899.125, 5 
CANFINHOM, 2016-01-18 15:02:00, 899.05, 901.45, 899.0, 901.45, 2820, 899.005, 11 
CANFINHOM, 2016-01-18 15:04:00, 902.0, 902.0, 899.0, 900.0, 2533, 899.34, 12 
CANFINHOM, 2016-01-18 15:06:00, 900.0, 902.0, 898.0, 900.05, 404, 899.39, 12 
CANFINHOM, 2016-01-18 15:08:00, 900.05, 902.0, 900.05, 902.0, 46, 900.88, 6 
CANFINHOM, 2016-01-18 15:10:00, 901.0, 901.0, 900.0, 900.0, 106, 900.71, 4 
CANFINHOM, 2016-01-18 15:12:00, 900.0, 902.0, 900.0, 900.0, 19, 900.84, 3 
CANFINHOM, 2016-01-18 15:14:00, 903.45, 903.45, 901.0, 901.0, 24, 901.41, 2 
CANFINHOM, 2016-01-18 15:16:00, 902.0, 902.8, 899.95, 902.8, 4472, 900.045, 14 
CANFINHOM, 2016-01-18 15:18:00, 902.75, 902.75, 902.75, 902.75, 43, 902.75, 2 
CANFINHOM, 2016-01-18 15:20:00, 902.8, 903.45, 902.8, 903.45, 250, 903.335, 10 
CANFINHOM, 2016-01-18 15:22:00, 903.15, 906.8, 903.15, 906.8, 65, 906.575, 4 
CANFINHOM, 2016-01-18 15:24:00, 905.0, 907.95, 905.0, 907.9, 160, 907.45, 9 
CANFINHOM, 2016-01-18 15:26:00, 905.05, 907.65, 901.0, 901.0, 91, 902.445, 8 
CANFINHOM, 2016-01-18 15:28:00, 901.0, 910.0, 900.0, 900.0, 313, 900.605, 13 
CANFINHOM, 2016-01-19 09:15:00, 901.0, 925.95, 900.0, 900.0, 65, 901.015, 3 
CANFINHOM, 2016-01-19 09:16:00, 900.0, 926.0, 900.0, 926.0, 58, 900.45, 3 
CANFINHOM, 2016-01-19 09:18:00, 906.0, 906.0, 906.0, 906.0, 1, 906.0, 1 
CANFINHOM, 2016-01-19 09:20:00, 910.0, 915.0, 910.0, 915.0, 5, 912.41, 3 
CANFINHOM, 2016-01-19 09:22:00, 918.0, 918.05, 918.0, 918.0, 124, 918.0, 4 
CANFINHOM, 2016-01-19 09:24:00, 913.0, 913.0, 905.0, 908.95, 150, 908.2, 9 
CANFINHOM, 2016-01-19 09:26:00, 908.95, 909.0, 908.95, 908.95, 48, 908.98, 5 
CANFINHOM, 2016-01-19 09:28:00, 909.0, 909.0, 906.55, 906.55, 25, 908.11, 5 
CANFINHOM, 2016-01-19 09:30:00, 905.0, 905.0, 900.0, 900.0, 34, 901.325, 3 
CANFINHOM, 2016-01-19 09:32:00, 900.0, 904.45, 900.0, 904.45, 73, 900.425, 2 
CANFINHOM, 2016-01-19 09:34:00, 901.2, 903.95, 899.0, 900.0, 1801, 900.02, 11 
CANFINHOM, 2016-01-19 09:36:00, 900.05, 902.6, 899.95, 899.95, 103, 900.5, 8 
CANFINHOM, 2016-01-19 09:38:00, 899.9, 899.9, 899.9, 899.9, 5, 899.9, 1 
CANFINHOM, 2016-01-19 09:40:00, 900.0, 900.0, 898.5, 900.0, 2032, 898.525, 6 
CANFINHOM, 2016-01-19 09:42:00, 900.0, 901.05, 898.5, 898.5, 807, 898.74, 7 
CANFINHOM, 2016-01-19 09:44:00, 898.5, 901.1, 897.3, 898.65, 2447, 898.505, 18 
CANFINHOM, 2016-01-19 09:46:00, 897.25, 900.0, 897.25, 897.45, 236, 898.485, 26 
CANFINHOM, 2016-01-19 09:48:00, 898.95, 900.0, 890.0, 896.4, 351, 897.03, 35 
CANFINHOM, 2016-01-19 09:50:00, 898.8, 899.0, 894.95, 895.15, 126, 896.925, 19 
CANFINHOM, 2016-01-19 09:52:00, 898.85, 899.05, 895.95, 898.0, 170, 898.135, 16 
CANFINHOM, 2016-01-19 09:54:00, 895.3, 898.0, 895.3, 898.0, 46, 897.94, 4 
CANFINHOM, 2016-01-19 09:56:00, 898.0, 898.0, 898.0, 898.0, 60, 898.0, 2 
CANFINHOM, 2016-01-19 09:58:00, 898.0, 898.0, 896.0, 896.0, 35, 896.17, 3 
CANFINHOM, 2016-01-19 10:00:00, 898.0, 898.0, 896.0, 896.0, 63, 897.49, 6 
CANFINHOM, 2016-01-19 10:02:00, 898.0, 898.0, 898.0, 898.0, 25, 898.0, 1 
CANFINHOM, 2016-01-19 10:04:00, 896.0, 896.0, 895.05, 896.0, 49, 895.905, 6 
CANFINHOM, 2016-01-19 10:06:00, 895.05, 900.0, 895.0, 900.0, 72, 898.1, 7 
CANFINHOM, 2016-01-19 10:08:00, 902.0, 904.0, 901.0, 904.0, 233, 903.98, 3 
CANFINHOM, 2016-01-19 10:10:00, 902.5, 902.5, 898.0, 898.0, 305, 898.995, 6 
CANFINHOM, 2016-01-19 10:12:00, 895.5, 897.0, 895.0, 895.0, 145, 896.385, 3 
CANFINHOM, 2016-01-19 10:14:00, 895.0, 895.0, 895.0, 895.0, 136, 895.0, 2 
CANFINHOM, 2016-01-19 10:16:00, 894.0, 894.0, 892.0, 894.0, 34, 893.705, 4 
CANFINHOM, 2016-01-19 10:18:00, 892.0, 893.5, 890.0, 890.0, 130, 891.68, 4 
CANFINHOM, 2016-01-19 10:20:00, 890.0, 890.0, 885.05, 885.2, 184, 889.275, 11 
CANFINHOM, 2016-01-19 10:22:00, 886.0, 886.0, 880.1, 880.1, 134, 880.435, 9 
CANFINHOM, 2016-01-19 10:24:00, 882.9, 883.95, 880.1, 880.1, 79, 882.07, 8 
CANFINHOM, 2016-01-19 10:26:00, 880.1, 880.1, 880.1, 880.1, 103, 880.1, 1 
CANFINHOM, 2016-01-19 10:28:00, 883.95, 884.0, 872.65, 872.65, 88, 873.855, 8 
CANFINHOM, 2016-01-19 10:30:00, 874.95, 878.0, 874.95, 878.0, 712, 877.95, 12 
CANFINHOM, 2016-01-19 10:32:00, 881.65, 881.65, 877.0, 878.0, 107, 878.06, 7 
CANFINHOM, 2016-01-19 10:34:00, 878.0, 878.0, 875.0, 875.0, 9, 875.665, 3 
CANFINHOM, 2016-01-19 10:36:00, 875.0, 875.0, 873.15, 875.0, 192, 873.89, 6 
CANFINHOM, 2016-01-19 10:38:00, 875.0, 875.0, 873.0, 875.0, 265, 874.43, 11 
CANFINHOM, 2016-01-19 10:40:00, 875.0, 875.0, 875.0, 875.0, 350, 875.0, 2 
CANFINHOM, 2016-01-19 10:42:00, 875.0, 877.9, 875.0, 877.9, 337, 875.66, 4 
CANFINHOM, 2016-01-19 10:44:00, 878.0, 878.0, 873.55, 874.8, 11, 875.685, 3 
CANFINHOM, 2016-01-19 10:46:00, 875.6, 877.4, 873.55, 877.4, 7, 875.05, 5 
CANFINHOM, 2016-01-19 10:48:00, 877.95, 877.95, 874.05, 877.5, 66, 877.49, 8 
CANFINHOM, 2016-01-19 10:50:00, 875.0, 876.85, 875.0, 876.85, 14, 875.29, 5 
CANFINHOM, 2016-01-19 10:52:00, 876.85, 876.85, 876.85, 876.85, 0, 876.85, 0 
CANFINHOM, 2016-01-19 10:54:00, 884.5, 884.5, 884.5, 884.5, 2, 884.5, 1 
CANFINHOM, 2016-01-19 10:56:00, 884.4, 884.4, 877.5, 881.0, 60, 879.87, 6 
CANFINHOM, 2016-01-19 10:58:00, 880.0, 882.95, 880.0, 882.95, 38, 880.62, 3 
CANFINHOM, 2016-01-19 11:00:00, 879.0, 879.0, 877.5, 877.5, 8, 878.435, 2 
CANFINHOM, 2016-01-19 11:02:00, 877.1, 878.55, 877.0, 878.55, 70, 877.12, 3 
CANFINHOM, 2016-01-19 11:04:00, 878.95, 879.95, 878.95, 879.9, 10, 879.15, 4 
CANFINHOM, 2016-01-19 11:06:00, 879.9, 880.0, 879.9, 880.0, 4, 879.925, 3 
CANFINHOM, 2016-01-19 11:08:00, 880.0, 880.0, 880.0, 880.0, 6, 880.0, 2 
CANFINHOM, 2016-01-19 11:10:00, 880.0, 880.0, 880.0, 880.0, 12, 880.0, 2 
CANFINHOM, 2016-01-19 11:12:00, 880.0, 880.0, 880.0, 880.0, 480, 880.0, 5 
CANFINHOM, 2016-01-19 11:14:00, 884.45, 884.45, 883.95, 883.95, 25, 884.43, 2 
CANFINHOM, 2016-01-19 11:16:00, 883.0, 883.0, 883.0, 883.0, 1, 883.0, 1 
CANFINHOM, 2016-01-19 11:18:00, 883.0, 883.0, 883.0, 883.0, 0, 883.0, 0 
CANFINHOM, 2016-01-19 11:20:00, 882.95, 882.95, 882.95, 882.95, 25, 882.95, 1 
CANFINHOM, 2016-01-19 11:22:00, 882.95, 882.95, 882.9, 882.9, 8, 882.945, 2 
CANFINHOM, 2016-01-19 11:24:00, 883.0, 883.0, 883.0, 883.0, 26, 883.0, 3 
CANFINHOM, 2016-01-19 11:26:00, 880.05, 883.0, 879.0, 879.0, 35, 881.405, 5 
CANFINHOM, 2016-01-19 11:28:00, 879.95, 879.95, 879.95, 879.95, 3, 879.95, 1 
CANFINHOM, 2016-01-19 11:30:00, 880.0, 880.0, 880.0, 880.0, 84, 880.0, 2 
